model simulation_number drift_max_amp drift_exp_amp drift_l drift_epsilon diff_max_amp diff_exp_amp diff_l diff_epsilon v m xm_1 xm_2 xm_3 xm_4 xm_5 xm_6 xm_7 xm_8 xm_9 xm_10 xm_11 xm_12 xm_13 xm_14 xm_15
M5 65 5 4.34498863451418 1.28312088927342 0.001 5 5 1.5 0.001 -16.6570962838436 15 0.000667098394289189 0.0605923868355633 0.933219192894495 1.32138477882078 1.32138477882078 0.969598866970448 0.960385078375469 0.554811182103513 0.172021523090043 0.000667098394289189 0.000667098394289189 0.00937875459594845 0.297726561786183 0.326355652666779 1.32138477882078
M5 66 5 4.50818131588155 2.65336377547874 0.001 5 4.01784240695906 1.5 0.001 -13.5229338896807 15 0.00107249851689772 0.00107249851689772 0.163050509751296 0.304321079795259 0.321222931420144 0.350871845692724 0.384517334056768 0.722363826684801 0.356542485061838 0.67499303036765 0.731924265658251 0.765744224409449 0.782199598813125 0.824306047163275 1.14849902796077
M5 67 5 4.36903479946127 0.811876190916106 0.001 5 4.99594419696733 1.5 0.001 -19.3152533467657 15 0.839594421504334 0.10255538322359 0.00123127074037047 0.00649921050799818 0.17158595651689 0.774829946844822 0.782802908055856 0.836367660448142 0.787068718525586 0.320658598533683 0.0528238843533839 0.00123127074037047 0.00123127074037047 0.26204877945745 1.08402816871953
M5 68 5 2.35614905516414 1.6018324952739 0.001 5 4.90367564628322 1.5 0.001 -19.4193154704986 15 0.374816460517292 0.416470327821642 0.00894896564166653 0.00157238479911481 0.210747773271994 0.817143241823031 0.805473866080589 0.391129516425563 0.429347447571154 0.440987137281462 1.05957635184269 1.05697343308665 0.956992110882575 1.07063753116733 1.59064123423702
M5 69 5 3.76962358411931 2.36366539209088 0.001 5 3.74966897504312 1.5 0.001 -12.679073906473 15 0.0180837606109116 0.000106365958467358 0.0949014385680499 0.186248611358175 0.213253499821811 0.267417313318628 0.297961665292576 0.305251312053969 0.312271878116116 0.338338877071976 0.514847063300828 0.679114083301556 0.708760898042573 0.98684397469431 1.01939922831502
M5 70 5 4.42689864028238 0.95240708602755 0.001 5 4.74021974923303 1.5 0.001 -7.73812871281539 15 1.11644759600707 0.015894347020465 0.0158940292405333 0.0158927124657878 0.0158919742045063 1.03614376839991 1.03614119856501 1.03613936115614 1.03613650969927 1.03613566358642 0.0158897788912786 0.101539659883413 0.0158898873090828 0.103154636252402 1.03613752740776
M5 71 5 4.21409744679865 0.832243706418872 0.001 5 4.62690081953401 1.5 0.001 -26.6619894827243 15 0.782637014271824 0.000366625179249014 0.000366625179249014 0.803113472651414 0.802998209312188 0.0668100681424739 0.0687881796436328 0.867298194712821 0.818300287122425 0.827590764492095 0.177312797737644 1.10344099388437 0.206118600311904 0.220522590335556 0.215119501079829
M5 72 5 4.49509722663791 0.849212761834991 0.001 5 5 1.5 0.001 -34.1361051437985 15 0.822568974628948 0.825462611139604 0.000171475738833915 0.000171475738833915 0.000171475738833915 0.000171475738833915 0.000171475738833915 0.874713267777838 0.875423225526989 0.876829628191286 0.877421579220276 0.0202052847092063 0.0227035027399538 0.0258184237175995 0.880501852607618
M5 73 5 4.92378896667512 0.884209651482261 0.001 5 5 1.5 0.001 -25.9538980985364 15 1.08923237906878 0.930051537888793 1.01531073057644 1.03416961721534 0.0584638114756642 0.0636737509970153 0.0806165710873895 0.216938284396771 0.250470706913131 0.272791934489634 0.213150631487399 0.103046457821053 0.000101508613536611 0.0378915078193174 1.37542801930342
M5 74 5 4.38371739404291 1.93943789629377 0.001 5 4.96695956859801 1.5 0.001 -14.4403824389313 15 3.01126008925845e-05 0.11130373309707 0.165323207734456 0.270629541613535 0.26697981914362 0.280932348807863 0.30357069831724 0.330724217549935 0.756600331594259 0.770044969943435 0.783612651549269 0.790594845744432 0.803858885360748 1.07050294983538 1.07050294983538
M5 75 5 4.49653575939459 1.54040869387542 0.001 5 5 1.5 0.001 -15.8991356756799 15 0.00316864062089892 0.40633048815117 0.925972489975829 1.35583240665437 1.35583240665437 0.924328400844773 0.971606779628676 0.970796149685274 0.414055995806206 0.384892711197127 0.36906653409004 0.348685056154465 0.388125709164468 0.970664764934322 1.35583240665437
M5 76 5 1.53969739523483 1.63817731786698 0.001 5 4.79508552686353 1.5 0.001 -11.4148873950892 15 0.000303237445531734 0.000303237445531734 0.0842555091079782 0.179440139949304 0.251828455174044 0.265170200444392 0.298242648123448 0.31386440762585 0.337116714871085 0.337324586831633 0.581669804902544 0.588723684395487 0.747972030212135 0.748977234924658 1.03885228712073
M5 77 5 3.47740288341448 1.41582193911295 0.001 5 4.67412547111217 1.5 0.001 -21.0715147089654 15 0.000845952416927642 0.459520898867164 0.47502077925968 0.476628888315745 0.476517281777367 0.00334382086382087 0.0523863498587264 0.158169780927324 0.166471295877348 0.202637104938184 0.21069892543987 0.210284476757602 0.199723804375794 0.445261983112126 0.802717144351138
M5 78 5 4.57971834176315 0.679971946467113 0.001 5 4.61969372174726 1.5 0.001 -13.8666191911295 15 0.00109295603239562 0.0817879388415167 0.881858951138587 0.962966634666741 1.00046534568135 0.960814670952985 0.906645684097605 0.141254616838539 0.123944774170454 0.00876365693197698 0.00109295603239562 0.00109295603239562 0.0951775300777371 0.907179215812639 1.05111489992825
M5 79 5 3.38077477443091 2.49501505846252 0.001 5 5 1.5 0.001 -17.9025931634717 15 0.000389555626105764 0.0611653914128654 0.103829102774859 0.233296557602261 0.244339879332354 0.25634357446003 0.290574349402014 0.299468001499739 0.340783877597339 0.345484658004171 0.620194801284062 0.667907838195281 0.590606279709969 0.926325399120374 0.926325399120374
M5 80 5 1.87319991835918 1.90339340480346 0.001 5 5 1.5 0.001 -19.0182295365153 15 3.73720069377914e-05 3.73720069377914e-05 0.13734037531187 0.196103989981725 0.220652869779631 0.254286957186783 0.295295094200832 0.304355970949987 0.306431354705798 0.319722040147969 0.656413778098297 0.785789742609778 0.772129606900003 1.07711424306065 1.07711424306065
M5 81 5 2.45966747081552 2.98792932743861 0.001 5 4.09561532158033 1.5 0.001 -16.0204824663158 15 0.000477494316477201 0.131154239332516 0.145611390017524 0.260577577552488 0.315345233214147 0.33156500959014 0.312440428099319 0.320602245950287 0.32966792130056 0.335921559986559 0.369019009224956 0.370971028786287 0.812098343903994 0.80394705564124 1.14683009489476
M5 82 5 3.45132092117781 1.05999482089199 0.001 5 4.56782660782503 1.5 0.001 -17.9560384594889 15 0.410720188157979 0.00034650225847152 0.153445218117874 0.0562213238458343 0.00034650225847152 0.371087381978691 0.722788387555645 0.723304416727469 0.610103244307682 0.457086470818425 0.367890640714753 0.252187829480283 0.192870683246421 0.285692510823956 0.968405495354696
M5 83 5 4.74050810538466 2.26807300507651 0.001 5 4.61013579209394 1.5 0.001 -18.6937774156378 15 0.00180619486976469 0.00180619486976469 0.359727218779663 0.694330463498752 0.745503745029782 0.688251277266659 0.636423408372955 0.411788836527513 0.363820203262485 0.227259231518214 0.197657396325379 0.167375042654782 0.197801786120172 0.371846257992843 1.01306940340335
M5 84 5 3.91975121557393 2.19562384267494 0.001 5 5 1.5 0.001 -13.2646923782408 15 5.39500971200035e-06 0.138787018192525 0.175090652498155 0.203190060214059 0.256795700771675 0.367278083249213 0.373908461086194 0.496842293912322 0.81992498494489 0.874439790486687 0.910553624719182 0.924402730918824 0.89235768833151 0.891677856365664 1.46505416936701
M5 85 5 4.23614754709393 1.17997325545681 0.001 5 5 1.5 0.001 -36.3385206091088 15 0.643175333577107 0.0197725728231962 0.606787541817149 0.587787445507466 0.580397387587802 0.370556636234691 0.366336189592129 0.035874110886697 0.0347122931648117 0.0352747640638719 0.0360790641729205 0.0363703824910762 0.0361567241692199 0.355266725210587 0.356524308910511
M5 86 5 4.65942272665386 3.21160294774168 0.001 5 5 1.5 0.001 -13.8052328085814 15 0.000172842727422406 0.0239744165306267 0.109870228688083 0.28218757660994 0.29593578654687 0.341940967148377 0.348758351599287 0.341264012562399 0.344254711909851 0.351096180589597 0.788682795307284 0.832264342933994 0.891891713380606 1.33006301639079 0.890397280903781
M5 87 5 4.60580773823717 1.50697915527723 0.001 5 4.50810095572434 1.5 0.001 -18.1908652632385 15 1.10915975754716 0.000149726834628244 0.0624727399317485 0.0935695856461572 0.358605246917465 0.8316745553325 0.842413005130428 0.849898625193597 0.831674465481996 0.435266866929119 0.152756841550152 0.000149726834628244 0.243711500454766 0.831703141104189 1.10915975754716
M5 88 5 4.20836903695658 3.05417221282861 0.001 5 4.56692311663904 1.5 0.001 -14.2528513829022 15 0.000229898889976765 0.110837047734241 0.228025529291098 0.317866024115062 0.316312958669417 0.318034769145113 0.337858159490409 0.397412578082769 0.697577286010814 0.818747483788158 0.686079975288562 0.805308403712082 0.702289963381708 1.13399519907667 1.13399519907667
M5 89 5 2.36603480460201 2.36406658977419 0.001 5 3.98818977655172 1.5 0.001 -16.6034353306631 15 0.011434990713115 0.173086668601047 0.22094876174201 0.254205089555359 0.264776594990507 0.2549004441988 0.264178533866342 0.322334306587528 0.377172692370457 0.488015613672426 0.470593285237983 0.473993843512762 0.507011619440237 0.527998218913675 0.904548190514854
M5 90 5 3.97485589849922 2.15888538010652 0.001 5 4.54389871381098 1.5 0.001 -19.0087178304805 15 0.000261915151781006 0.00608532111440094 0.654854604360185 0.727087069964254 0.681424528139132 0.67998729854532 0.664725129174002 0.342405087512825 0.340613318379717 0.241240640632075 0.167448701663129 0.311800945638999 0.340644068537679 0.662441914431698 0.973690737360492
M5 91 5 2.25548191770356 1.53883223169706 0.001 5 4.95924621678214 1.5 0.001 -14.277429161191 15 0.00249929631429174 0.0726445128095278 0.186901656376174 0.212358889314192 0.216937277276743 0.210926127543454 0.32785762679634 0.384277399371383 0.409188378578282 0.386878548774206 0.385939253961302 0.391735950329259 0.401054537208962 0.772799242210866 0.904247430084305
M5 92 5 3.00737081291853 2.15361364031461 0.001 5 4.73222383771219 1.5 0.001 -14.3026878212306 15 0.00298622206783253 0.0539761282662843 0.147619560036803 0.380218346064971 0.390386951375338 0.404839888065849 0.911180111976723 0.930410396622826 0.389652584696389 0.393202366551095 0.395903309442319 0.845405577116568 0.874363469392904 0.931198550364012 1.40420918292213
M5 93 5 1.08776202183256 1.48331664562563 0.001 5 4.70248169157807 1.5 0.001 -11.8378585674596 15 0.00078135492838477 0.0744160993476495 0.126587929914966 0.340731905060735 0.3550209916837 0.365773955983909 0.396071644363184 0.849828545698099 0.386881421433254 0.397821846006248 0.40960183703917 0.841756076860853 0.85355384302697 0.861462431410865 1.23380430837253
M5 94 5 3.31325368431774 1.47736538832181 0.001 5 4.73557436964011 1.5 0.001 -9.90539445042327 15 0.416419390426764 0.590187047990342 0.00911722124353023 0.187580882791632 0.177520712778289 0.15753551072582 0.416705287477644 0.495539317078231 0.759488718383479 0.588505902132629 0.000152250222381523 0.279026443562149 0.283622962927504 0.25401122193289 0.952208933955409
M5 95 5 4.65316497935692 1.25251140691633 0.001 5 4.66567838693332 1.5 0.001 -20.6628370257706 15 0.000199972919160796 0.100995022136586 0.460818039415523 0.756468931247571 0.781783069105383 0.768162466373821 0.746986146635118 0.680111511043516 0.228422200399165 0.13688908865345 0.000199972919160796 0.000199972919160796 0.220832397598963 0.726514077671357 1.02358441846502
M5 96 5 2.6155339801629 2.11764183849515 0.001 5 4.83233617581064 1.5 0.001 -14.1495494941568 15 3.41044634269427e-05 0.0300759783150554 0.194621948382047 0.21425747545092 0.201341201521308 0.247839340133185 0.27222260317331 0.323201390226291 0.41984415544963 0.472450402205604 0.484945233707435 0.424721695804885 0.428826685070327 0.854391411688859 0.858413333935811
M5 97 5 4.06953931233005 1.30147189052239 0.001 5 4.29098380341009 1.5 0.001 -25.6899894987931 15 0.00309533837784201 0.403687117503364 0.647866041611949 0.726120286617704 0.85353487618755 0.816258945963709 0.660133102309863 0.422155577890564 0.248216528943682 0.0367972702514458 0.00309533837784201 0.00439994627160106 0.122123700310281 0.37597631875978 0.911079400154589
M5 98 5 4.62102803985882 1.76422210260561 0.001 5 5 1.5 0.001 -14.7871275059281 15 0.000370310327273415 0.0777431488017669 0.145699471382302 0.207695909568919 0.191627198132541 0.212847084033049 0.238156837223655 0.298725153778051 0.451172550809815 0.425096297306838 0.433326164654895 0.442967928828223 0.452264109412152 0.509856627519802 0.931316861577738
M5 99 5 2.70284139129683 3.5447474624586 0.001 5 4.98807197477897 1.5 0.001 -13.1708934414923 15 0.000462494584186596 0.000462494584186596 0.136113700959665 0.24960973464957 0.245014692786523 0.322899374813441 0.35983854093549 0.37552636408249 0.374311581416768 0.372129708116444 0.788835746216209 0.835758076718624 0.90836288046212 0.909406679014849 1.34564187008692
M5 100 5 4.70622278140483 0.672991829400458 0.001 5 5 1.5 0.001 -19.8317592921381 15 1.3738472522294 1.2120661614078 0.925396892131492 0.000561948088066533 0.000561948088066533 0.35447692237503 0.394713395398829 0.340670602260686 0.0962962827004199 0.96128967937358 1.3738472522294 1.3738472522294 1.3738472522294 0.986919291552512 0.42392359984289
M6 1 5 4.22661341191142 0.614473032613089 0.001 1 0 2.85659460166607 0.001 -1.81714358369752 15 -1.19486809085995 -0.824922481876622 -0.664588656940037 -0.626620020227232 0.127388535731943 0.148547334146556 -0.337657877235064 -0.185485624550586 0.00133861740331365 0.354391215409212 0.52440558751461 0.571869582321692 0.795947861797315 0.92005685362513 1.03860576350263
M6 2 5 4.91656224169385 0.528410679214439 0.001 1 0.00198687734371675 4.37434847100948 0.001 -0.812509580523713 15 -1.24331725951723 -1.31584222532059 0.429378225137866 0.533588337328441 0.558484040236018 -0.954797629082766 -0.729376816072631 -0.465250695282791 0.932664163160104 0.716149002262349 -0.0264717338991381 -0.114533765991703 -0.348114249890243 -0.341258289486732 1.23051770150634
M6 3 5 4.85501467753936 0.677132453019359 0.001 1 0 5.39632629057217 0.001 -2.15476081121737 15 -1.05675566015664 -0.806343850210216 0.912906581164533 0.502806166290211 0.370490801405865 0.387707544293718 0.449081004819384 -0.661150318537652 -0.724285577586944 -0.725845468399167 1.0945915280189 1.10845196246671 0.948681869841375 -0.565209357732086 -0.339135468250585
M6 4 5 1.98406625246785 0.516352979738311 0.001 1 0.00844784965703299 4.96571125575328 0.001 -1.34423896734545 15 -1.23586177666362 -0.464784656782986 -0.929049250112438 -0.327948305915649 -0.526188685856084 -0.216291290510969 0.301709742948797 -0.615113162421339 -0.588319631660701 0.687523831516636 -0.0695607672702816 0.964842588364779 1.08464401866513 0.359214923337822 1.14122974439305
M6 5 5 4.4250057275776 0.644945027041172 0.001 1 0 3.58130593587248 0.001 -2.7116732247568 15 -1.13790030815927 -0.940519406271567 -0.351370626697414 -0.654550457788816 -0.635902032235649 -0.530777411744304 -0.238165268264371 0.541549368090763 -0.0191711973254514 0.232362491538943 0.282989086398765 0.49296241426829 0.579587546884694 0.949917080277598 1.05827656279333
M6 6 5 3.28118842988807 0.547255715357921 0.001 1 0 2.37492250114499 0.001 -1.87955358954914 15 -1.06591787991468 -0.488258056798596 -0.852059083847629 -0.200077501142373 -0.144235864647497 0.0562768760959733 0.313758257160213 -0.16975232167811 -0.227085067674547 0.710145166268824 0.328651038148343 0.792599226758935 1.00059695513749 0.493250788038662 1.22842401291679
M6 7 5 4.44438863457067 0.601429705514328 0.001 1 0 5.39800692560236 0.001 -2.64813469325805 15 -1.14890961664435 -1.149872104735 -0.897508659001618 -0.4357334847879 -0.431729141503749 -0.284058649487893 0.12726621265935 0.145741692932736 0.21382149299742 0.466384207364115 0.439512243288358 0.973246790861667 1.15619335890745 1.10097271236658 0.44699508358472
M6 8 5 4.57369862995645 0.667718944585343 0.001 1 0 5.46633104565251 0.001 -2.31684440599708 15 -1.05517782283421 -0.335665496194389 0.316817946558166 1.22666681258118 1.22666681311099 1.09313492090992 0.631069041849649 -0.505623844136333 -0.700612113671939 -0.841730701306467 -0.872952834272449 -0.881860804350171 -0.588447216472474 1.04531182840454 1.1870421772396
M6 9 5 4.74808635228352 0.703245204666596 0.001 1 0.000500004516423136 4.46182560323962 0.001 -2.19124135693946 15 0.454068145831253 -0.714860182847297 -0.845848505022298 -0.985285712232071 -0.93176754561564 -0.332795860897371 -0.209400306936694 -0.198507049282678 -0.205373743288451 -0.222983293103191 -0.302253378360868 -0.399413847980534 -0.480625395368022 0.744454576025172 1.01543577313537
M6 10 5 4.90462555228084 0.601441853519377 0.001 1 0.00390542786432769 4.61589591209385 0.001 -2.19012026148252 15 -0.952072530983015 -0.81563183434296 -0.717494101336214 -0.484624207144367 0.038584644455967 0.245015938184481 0.363198628634741 0.396067995748254 0.407774377438615 0.439477598151739 0.471097657426768 0.599365617624198 0.846898208593075 1.11861421671419 1.33581688363518
M6 11 5 4.55757444285536 0.619919544434311 0.001 1 0 4.65013271506596 0.001 -2.0916184418726 15 -1.21109789755907 -1.09860979690228 -0.751143438097521 -0.637839182328819 -0.522849648326732 -0.370669921982948 -0.353918979737382 -0.300100943934275 -0.339330484458259 0.208806005592099 0.386119800349414 0.704613054266728 0.947017045827087 1.16059798815408 1.15424384214429
M6 12 5 3.07934496292838 0.584915639047536 0.001 1 0 4.36299545313966 0.001 -1.9808526998062 15 -1.25034968185896 -1.09780048444392 -0.958429764316727 -0.886266706498085 -0.025566206046612 -0.0608279919879937 0.181891401257796 0.216365227344899 -0.424860589657101 -0.205100066428078 0.204291633559758 0.208281575439742 1.03323289885725 0.506908374993751 1.20789089310415
M6 13 5 3.4924905105878 0.662852605126027 0.001 1 0 3.51082960456169 0.001 -1.82813439991411 15 -1.17635452654863 -0.886698491187901 -0.733867336885645 -0.615684265759989 -0.511694382894942 -0.335355378026546 -0.113173075075214 0.0994330199605966 0.12298942648554 0.387720507980935 0.536107445784202 0.577955198824669 0.783738356344463 0.968626438455053 1.12120746700008
M6 14 5 4.51239405402286 0.640859682738913 0.001 1 0 2.07523003847693 0.001 -2.32316793530576 15 -0.949155625744682 0.538377572053452 0.163299499144151 0.20401038295206 0.332672149008405 0.664893435119371 0.770037382555615 0.832990480065207 0.785625239187658 -0.48682891455505 1.0187323259822 1.03582418044101 1.15813259476184 1.0639853492817 -0.343490612127021
M6 15 5 2.61298192839602 0.597819848368972 0.001 1 0 5.03841163482375 0.001 -2.44003468135229 15 -1.21684926462214 -0.646807001062808 -0.544939428715867 -0.561785560580459 -0.559814908107752 -0.529095648411699 -0.521712742395888 -0.523983415333448 0.353825326079626 0.318401392753135 0.566359751850522 0.517294939990011 0.488061800249576 1.20051370795191 1.30313103935194
M6 16 5 4.34907180754404 0.601652399654508 0.001 1 0 4.89141944865073 0.001 -2.08969967355739 15 -1.30112948632693 -0.947481981755148 -0.88024309297509 -0.834189040941726 -0.740981331154136 -0.671293524967236 -0.614827685345243 -0.569541092358649 -0.376900033873498 -0.183349895489613 -0.127585180572174 0.234841146195378 0.454286799317013 0.726253052438965 1.10508819778951
M6 17 5 2.63947066292638 0.594915478230315 0.001 1 0 4.80122214611777 0.001 -1.42921825654727 15 -1.25625040422595 -1.10314617932379 -0.825030844753484 -0.912500106629943 -0.718341205293053 -0.360699060869666 0.543561057690065 -0.465124390248051 0.646204779358741 -0.286304589415788 -0.443740781444616 0.31627317680987 0.912355289526422 0.76673679541883 0.912354352422912
M6 18 5 4.88705148468377 0.750926706538548 0.001 1 0 3.42873412189066 0.001 -1.67554249011212 15 -0.272315819411087 -0.982604365821034 -0.982708463509591 -0.862688880285786 -0.623754404665006 -0.481639888612138 -0.482046462501092 0.388885644202944 0.345283702067975 0.187190198311508 0.486445203642954 0.953539595419817 1.11156503725046 1.11934045322185 0.211051599673342
M6 19 5 3.18272951110068 0.613528360708626 0.001 1 0.00350232806491493 4.78246281958489 0.001 -1.16488623907727 15 -1.10753522271127 -0.95514402348011 -0.856151830000577 -0.580526205166321 -0.533648827111447 -0.45442041393304 -0.16711939994729 0.0414475252198093 0.0843859004837623 -0.426217985466431 0.527906638138287 0.591981913819795 0.735070240440402 1.0308717076676 1.0871629830564
M6 20 5 3.24437954733625 0.564589577280312 0.001 1 0 5.08211676644583 0.001 -3.29000365995239 15 -1.21361612738136 -1.01193260129462 -0.725325602154688 -0.61126727306092 -0.394933566689577 -0.370542517405719 -0.284458452582243 -0.15931030151541 0.0290455832233433 0.286822653017625 0.463875226234966 0.459162917236152 0.771221677370103 1.04338203389088 1.14338957921192
M6 21 5 3.31533092090066 0.513554277922864 0.001 1 0 2.92482882370113 0.001 -2.50695757557753 15 -1.32269428978806 -0.831510734838125 -0.834122114819537 -0.855388875626067 -0.639106084485276 -0.32083301226182 -0.340355630042177 -0.122552683545918 -0.012792212343425 0.453435072547783 0.328409185251969 0.628382896881894 0.827801412344863 1.15380790306239 0.770969650319441
M6 22 5 4.97751131924427 0.668692274679169 0.001 1 0.00147411663935216 3.64221255482577 0.001 -3.35171561225238 15 0.0581833656739962 -1.22124928211321 -1.20111261301461 -1.07989060574475 -0.252636140223608 -0.461085673712353 -0.50297479574877 -0.594063861646661 -0.475631548021571 0.755313234918158 0.590223647848598 0.612010218519894 0.391226844566672 -0.0611686887732669 1.22284052117548
M6 23 5 3.38198433716934 0.590859644468758 0.001 1 0 3.88000836186474 0.001 -2.28981216670836 15 -0.50356684227978 -0.12550299339522 -1.06086579088701 -1.21253622406077 0.595324047121422 0.570864139300176 0.482683240147558 -0.430365379026119 -0.413085633236214 -0.455024079758016 -0.29707621123089 0.220262703973 0.642516023290064 0.656613940433935 0.991065455828365
M6 24 5 4.2382741327961 0.585046898518571 0.001 1 0 3.87312372556435 0.001 -2.65331485265234 15 -1.16522642474817 -0.828371651054095 -0.771728890579777 -0.437847649003183 -0.40711530939892 -0.428373528962232 -0.112172595114836 0.131757508828803 0.369514486549595 0.566709483954863 0.619345254655651 0.619062153281713 0.000672707006168505 1.06774925319103 1.18001598114418
M6 25 5 5 0.644617751125078 0.001 1 0 5.39202146786637 0.001 -3.55312986232869 15 0.0554182422038696 -1.27451560138224 -1.27451560138224 -1.04059857467761 -0.355883691019374 -0.59327230943215 -0.619853181339836 -0.619460166495816 -0.521259429780936 0.731416923506992 0.213236935883932 0.553262337370968 0.540170684345729 -0.259355437869184 1.06996164432822
M6 26 5 4.47839909020719 0.603811967054173 0.001 1 0 3.57582785460271 0.001 -2.38071821063239 15 -1.13810133069826 -0.812050402572424 -0.686820977104693 -0.685357804243278 0.536094997113322 -0.129394201171673 -0.356345650623915 0.818171861547865 0.81953008010809 0.0544246537011475 0.347072241146866 0.582118723462252 1.3992467139426 1.38945199508932 1.37593900978118
M6 27 5 4.94750321503742 0.762603358286032 0.001 1 0.00160466907000879 4.15191953772301 0.001 -2.21003999870884 15 -0.483515963541787 -0.377472491827617 -0.920277482353383 -1.04720745933195 -1.08180918631785 -0.983471214976401 0.511165406541478 0.104661282403394 0.221644596665418 0.325149853537308 0.33484680402514 0.401890371987187 0.693519736633398 0.987024603284567 1.27368527573058
M6 28 5 3.24243986521918 0.811122454546045 0.001 1 0.0131990550226173 3.46035999762994 0.001 -2.91176537155679 15 -1.23689883798967 -1.07926977490985 -1.01450160003294 -0.884898197738207 -0.77664636836479 -0.727399434192931 -0.664774762499793 -0.54651660563719 -0.436784172475926 -0.337859970666565 -0.325619268778295 -0.315152562642088 -0.387043577038748 0.111724749726889 0.342611943733121
M6 29 5 1.17799564618102 0.373844958926488 0.001 1 0 5.44178707363696 0.001 -3.27087459729555 15 -0.735797618704453 -1.02485737315981 -0.846307223457085 -0.125601906096161 -0.351374999311201 -0.353413780642691 0.108533034147282 0.360945707536173 0.329752249595504 0.279671812691903 0.761766042732044 1.14637933894807 1.02453544928171 0.495763911414974 1.17203690849978
M6 30 5 4.40362490090767 0.619241602595406 0.001 1 0 4.32289472826916 0.001 -1.96216910110408 15 -1.05859492295123 -1.07106750486179 -1.02508303532322 -0.928735706283531 0.592665238992755 -0.81967742532032 -0.798144508892286 -0.758585072517353 -0.692310469693241 0.704629018696887 0.447022160268296 -0.285558196320405 -0.241956215633565 -0.369046384786279 1.0893945852183
M6 31 5 4.8882816124779 0.604732073193414 0.001 1 0 5.20114274900643 0.001 -2.9266845237784 15 -0.993447819750033 -0.322580871071052 -0.754700519407516 -0.155074713937122 -0.615555240921622 0.102949791720898 -0.253973138059619 -0.438282192545407 0.426169099654973 -0.0651669232097985 0.651478812615292 0.214744891818505 0.899466466205616 0.460410051529717 1.09232821118065
M6 32 5 4.73061729154163 0.591452416613021 0.001 1 0 3.41019325503124 0.001 -2.44826286601807 15 -1.04007759546569 -0.676400538767876 0.673759809039807 0.556155526068736 0.341585257308726 0.341485865411401 0.456609339947318 -0.436266372547924 0.761037595182074 0.971316181172659 1.06408751354451 1.24768123212649 1.15946250218972 -0.547622266830053 -0.244990197417367
M6 33 5 4.39020842077347 0.556168009569517 0.001 1 0 5.23483379204931 0.001 -3.75325577349453 15 -1.01467252079282 -0.160944894794552 -0.788765810480915 -0.854383514402883 -0.570071038330701 -0.469722862174642 0.613914022276096 0.445272847629076 0.31079759276671 0.976060561534836 0.987211355860999 0.345152062168877 0.689819306118238 1.32665977162988 0.762104110032617
M6 34 5 3.42887105383914 0.618907074988037 0.001 1 0 5.42696753582226 0.001 -2.4172209971351 15 -0.960226376272652 -0.714586796105373 0.231278135104044 0.0392602470688594 -0.00532553893845333 0.0486367505221197 0.238404766615419 0.454315724856446 -0.554199437496337 1.01924371439691 1.10170561255537 1.15547965381506 1.09419409547798 0.666680244482026 -0.399895562619537
M6 35 5 3.35778604714382 0.70726267639791 0.001 1 0.00414012341033124 5.23258122506674 0.001 -2.58045262633448 15 -1.07096789914546 -0.939636882597192 -0.652531297857078 -0.583566022302727 -0.318750432859735 -0.0563307755742035 -0.0348421408475861 -0.0111780945363578 0.0321401231779954 0.39026988711717 0.490767325900279 0.699568332012883 0.829737879474589 0.965921593470764 0.991416864993876
M6 36 5 3.6872908809669 0.616382651136771 0.001 1 0 4.38248961558252 0.001 -2.00387402847674 15 -0.953266237373529 -0.908186783937909 -0.880019798899418 -0.582927527418906 -0.277355077667587 0.103368693666766 0.357944852433457 0.358307931592448 0.40709061398309 0.497508011288592 0.515344786778398 0.680986755412089 0.803647920579242 0.950296251517709 1.18723534601586
M6 37 5 4.99958234667539 0.687613293811182 0.001 1 0 2.05656328522528 0.001 -2.37157139545862 15 -0.851337576283163 -0.761896436650739 -0.639030036378845 -0.543042584444814 0.155015848065044 0.170406674546529 0.175134542586971 0.249315789763345 -0.241666809789675 0.636633977883817 0.79983313334883 0.864186608362949 0.916759517984803 0.905647418073189 -0.124056450055122
M6 38 5 4.8352374291568 0.702911984811691 0.001 1 0 5.5 0.001 -1.64980227879638 15 -1.20929364915126 -1.13601720374485 -1.0418332388706 -0.639484190731964 -0.423297421398582 -0.253266835053925 0.270290138820307 0.106205952485529 0.242582533428996 0.352959636065988 0.504628600590192 0.616614603781778 0.866019237430211 0.950828616196734 1.048393132908
M6 39 5 4.57503076677084 0.639897665512262 0.001 1 0 5.18017279488191 0.001 -2.24317652766604 15 -0.547158573384337 -1.17645030419797 -1.10651954939777 -0.835785142028445 -0.191327319259885 -0.577979217430503 -0.565399862929437 -0.543738565630304 0.106880068358492 0.205876873930477 0.395079432609915 -0.0886151652522494 0.942201432609205 1.0037207116254 0.074571210755497
M6 40 5 4.98318890635884 0.69435418146515 0.001 1 0 1.51471611507279 0.001 -2.09593076436864 15 -1.03727558272442 -0.885173048492869 -0.718451630894166 -0.586535902745374 -0.484201436519645 -0.28769556622149 -0.203921221312381 0.0362870303156265 0.065224957407258 0.401641149614146 0.47928459223736 0.583134477464446 0.807134822084066 0.975510167333634 0.996411339786225
